ESTADO,REGIÃO,GÊNERO,GRUPO ETÁRIO,ANO,2010
RIO DE JANEIRO,SUDESTE,HOMENS,65-69,2011,217187
RIO DE JANEIRO,SUDESTE,HOMENS,70-74,2011,161163
RIO DE JANEIRO,SUDESTE,HOMENS,75-79,2011,108526
RIO DE JANEIRO,SUDESTE,HOMENS,80-84,2011,65386
RIO DE JANEIRO,SUDESTE,HOMENS,85-89,2011,30181
RIO DE JANEIRO,SUDESTE,HOMENS,90+,2011,11555
RIO DE JANEIRO,SUDESTE,MULHERES,0-4,2011,51741
RIO DE JANEIRO,SUDESTE,MULHERES,5-9,2011,544799
RIO DE JANEIRO,SUDESTE,MULHERES,10-14,2011,638409
RIO DE JANEIRO,SUDESTE,MULHERES,15-19,2011,643328
RIO DE JANEIRO,SUDESTE,MULHERES,20-24,2011,659552
RIO DE JANEIRO,SUDESTE,MULHERES,25-29,2011,704244
RIO DE JANEIRO,SUDESTE,MULHERES,30-34,2011,702606
RIO DE JANEIRO,SUDESTE,MULHERES,35-39,2011,642022
RIO DE JANEIRO,SUDESTE,MULHERES,40-44,2011,609465
RIO DE JANEIRO,SUDESTE,MULHERES,45-49,2011,596669
RIO DE JANEIRO,SUDESTE,MULHERES,50-54,2011,555206
RIO DE JANEIRO,SUDESTE,MULHERES,55-59,2011,474934
RIO DE JANEIRO,SUDESTE,MULHERES,60-64,2011,383101
RIO DE JANEIRO,SUDESTE,MULHERES,65-69,2011,28514
RIO DE JANEIRO,SUDESTE,MULHERES,70-74,2011,226791
RIO DE JANEIRO,SUDESTE,MULHERES,75-79,2011,171106
RIO DE JANEIRO,SUDESTE,MULHERES,80-84,2011,119647
RIO DE JANEIRO,SUDESTE,MULHERES,85-89,2011,64577
RIO DE JANEIRO,SUDESTE,MULHERES,90+,2011,32084
SÃO PAULO,SUDESTE,HOMENS,0-4,2011,1.516.267
SÃO PAULO,SUDESTE,HOMENS,5-9,2011,1.570.213
SÃO PAULO,SUDESTE,HOMENS,10-14,2011,1.704.441
SÃO PAULO,SUDESTE,HOMENS,15-19,2011,1.683.479
SÃO PAULO,SUDESTE,HOMENS,20-24,2011,1.839.301
SÃO PAULO,SUDESTE,HOMENS,25-29,2011,1.920.447
SÃO PAULO,SUDESTE,HOMENS,30-34,2011,1.801.518
SÃO PAULO,SUDESTE,HOMENS,35-39,2011,1.598.766
SÃO PAULO,SUDESTE,HOMENS,40-44,2011,1.478.424
SÃO PAULO,SUDESTE,HOMENS,45-49,2011,1.347.863
SÃO PAULO,SUDESTE,HOMENS,50-54,2011,1.191.238
SÃO PAULO,SUDESTE,HOMENS,55-59,2011,976657
SÃO PAULO,SUDESTE,HOMENS,60-64,2011,747501
SÃO PAULO,SUDESTE,HOMENS,65-69,2011,528119
SÃO PAULO,SUDESTE,HOMENS,70-74,2011,386515
SÃO PAULO,SUDESTE,HOMENS,75-79,2011,258405
SÃO PAULO,SUDESTE,HOMENS,80-84,2011,157018
SÃO PAULO,SUDESTE,HOMENS,85-89,2011,72661
SÃO PAULO,SUDESTE,HOMENS,90+,2011,26774
SÃO PAULO,SUDESTE,MULHERES,0-4,2011,1.447.832
SÃO PAULO,SUDESTE,MULHERES,5-9,2011,1.500.202
SÃO PAULO,SUDESTE,MULHERES,10-14,2011,1.647.304
SÃO PAULO,SUDESTE,MULHERES,15-19,2011,1.652.072
SÃO PAULO,SUDESTE,MULHERES,20-24,2011,1.801.564
SÃO PAULO,SUDESTE,MULHERES,25-29,2011,1.934.924
SÃO PAULO,SUDESTE,MULHERES,30-34,2011,1.870.749
SÃO PAULO,SUDESTE,MULHERES,35-39,2011,1.687.105
SÃO PAULO,SUDESTE,MULHERES,40-44,2011,1.570.665
SÃO PAULO,SUDESTE,MULHERES,45-49,2011,1.482.151
SÃO PAULO,SUDESTE,MULHERES,50-54,2011,1.337.039
SÃO PAULO,SUDESTE,MULHERES,55-59,2011,1.112.624
SÃO PAULO,SUDESTE,MULHERES,60-64,2011,880642
SÃO PAULO,SUDESTE,MULHERES,65-69,2011,646561
SÃO PAULO,SUDESTE,MULHERES,70-74,2011,503578
SÃO PAULO,SUDESTE,MULHERES,75-79,2011,370678
SÃO PAULO,SUDESTE,MULHERES,80-84,2011,25557
SÃO PAULO,SUDESTE,MULHERES,85-89,2011,136621
SÃO PAULO,SUDESTE,MULHERES,90+,2011,63895
PARANÁ,SUL,HOMENS,0-4,2011,384
PARANÁ,SUL,HOMENS,5-9,2011,405976
PARANÁ,SUL,HOMENS,10-14,2011,463094
PARANÁ,SUL,HOMENS,15-19,2011,476646
PARANÁ,SUL,HOMENS,20-24,2011,460029
PARANÁ,SUL,HOMENS,25-29,2011,444511
PARANÁ,SUL,HOMENS,30-34,2011,420255
PARANÁ,SUL,HOMENS,35-39,2011,392214
PARANÁ,SUL,HOMENS,40-44,2011,379398
PARANÁ,SUL,HOMENS,45-49,2011,348118
PARANÁ,SUL,HOMENS,50-54,2011,295208
PARANÁ,SUL,HOMENS,55-59,2011,242746
PARANÁ,SUL,HOMENS,60-64,2011,190582
PARANÁ,SUL,HOMENS,65-69,2011,140695
PARANÁ,SUL,HOMENS,70-74,2011,103709
PARANÁ,SUL,HOMENS,75-79,2011,67724
PARANÁ,SUL,HOMENS,80-84,2011,38997
PARANÁ,SUL,HOMENS,85-89,2011,17524
PARANÁ,SUL,HOMENS,90+,2011,6901
PARANÁ,SUL,MULHERES,0-4,2011,366671
PARANÁ,SUL,MULHERES,5-9,2011,388393
PARANÁ,SUL,MULHERES,10-14,2011,444372
PARANÁ,SUL,MULHERES,15-19,2011,464688
PARANÁ,SUL,MULHERES,20-24,2011,457095
PARANÁ,SUL,MULHERES,25-29,2011,450346
PARANÁ,SUL,MULHERES,30-34,2011,435621
PARANÁ,SUL,MULHERES,35-39,2011,411328
PARANÁ,SUL,MULHERES,40-44,2011,401413
PARANÁ,SUL,MULHERES,45-49,2011,375958
PARANÁ,SUL,MULHERES,50-54,2011,324132
PARANÁ,SUL,MULHERES,55-59,2011,269538
PARANÁ,SUL,MULHERES,60-64,2011,213019
PARANÁ,SUL,MULHERES,65-69,2011,160069
PARANÁ,SUL,MULHERES,70-74,2011,120066
PARANÁ,SUL,MULHERES,75-79,2011,84472
PARANÁ,SUL,MULHERES,80-84,2011,53452
PARANÁ,SUL,MULHERES,85-89,2011,26467
PARANÁ,SUL,MULHERES,90+,2011,12639
SANTA CATARINA,SUL,HOMENS,0-4,2011,219192
SANTA CATARINA,SUL,HOMENS,5-9,2011,226907
SANTA CATARINA,SUL,HOMENS,10-14,2011,262726
SANTA CATARINA,SUL,HOMENS,15-19,2011,279308
SANTA CATARINA,SUL,HOMENS,20-24,2011,292097
SANTA CATARINA,SUL,HOMENS,25-29,2011,295067
SANTA CATARINA,SUL,HOMENS,30-34,2011,267497
SANTA CATARINA,SUL,HOMENS,35-39,2011,24098
SANTA CATARINA,SUL,HOMENS,40-44,2011,234103
SANTA CATARINA,SUL,HOMENS,45-49,2011,223802
SANTA CATARINA,SUL,HOMENS,50-54,2011,18888
SANTA CATARINA,SUL,HOMENS,55-59,2011,151923
SANTA CATARINA,SUL,HOMENS,60-64,2011,114292
SANTA CATARINA,SUL,HOMENS,65-69,2011,78538
SANTA CATARINA,SUL,HOMENS,70-74,2011,55066
SANTA CATARINA,SUL,HOMENS,75-79,2011,34898
SANTA CATARINA,SUL,HOMENS,80-84,2011,1964
SANTA CATARINA,SUL,HOMENS,85-89,2011,8864
SANTA CATARINA,SUL,HOMENS,90+,2011,3504
SANTA CATARINA,SUL,MULHERES,0-4,2011,209311
SANTA CATARINA,SUL,MULHERES,5-9,2011,216927
SANTA CATARINA,SUL,MULHERES,10-14,2011,252279
SANTA CATARINA,SUL,MULHERES,15-19,2011,271932
SANTA CATARINA,SUL,MULHERES,20-24,2011,282697
SANTA CATARINA,SUL,MULHERES,25-29,2011,28798
SANTA CATARINA,SUL,MULHERES,30-34,2011,265029
SANTA CATARINA,SUL,MULHERES,35-39,2011,242752
SANTA CATARINA,SUL,MULHERES,40-44,2011,238127
SANTA CATARINA,SUL,MULHERES,45-49,2011,232279
SANTA CATARINA,SUL,MULHERES,50-54,2011,197965
SANTA CATARINA,SUL,MULHERES,55-59,2011,161542
SANTA CATARINA,SUL,MULHERES,60-64,2011,124694
SANTA CATARINA,SUL,MULHERES,65-69,2011,89653
SANTA CATARINA,SUL,MULHERES,70-74,2011,67824
SANTA CATARINA,SUL,MULHERES,75-79,2011,48235
SANTA CATARINA,SUL,MULHERES,80-84,2011,31173
SANTA CATARINA,SUL,MULHERES,85-89,2011,16189
SANTA CATARINA,SUL,MULHERES,90+,2011,7596
RIO GRANDE DO SUL,SUL,HOMENS,0-4,2011,344237
RIO GRANDE DO SUL,SUL,HOMENS,5-9,2011,384714
RIO GRANDE DO SUL,SUL,HOMENS,10-14,2011,439852
RIO GRANDE DO SUL,SUL,HOMENS,15-19,2011,448529
RIO GRANDE DO SUL,SUL,HOMENS,20-24,2011,441635
RIO GRANDE DO SUL,SUL,HOMENS,25-29,2011,451929
RIO GRANDE DO SUL,SUL,HOMENS,30-34,2011,412429
RIO GRANDE DO SUL,SUL,HOMENS,35-39,2011,372985
RIO GRANDE DO SUL,SUL,HOMENS,40-44,2011,370191
RIO GRANDE DO SUL,SUL,HOMENS,45-49,2011,377772
RIO GRANDE DO SUL,SUL,HOMENS,50-54,2011,344358
RIO GRANDE DO SUL,SUL,HOMENS,55-59,2011,289466
RIO GRANDE DO SUL,SUL,HOMENS,60-64,2011,228804
RIO GRANDE DO SUL,SUL,HOMENS,65-69,2011,164935
RIO GRANDE DO SUL,SUL,HOMENS,70-74,2011,117979
RIO GRANDE DO SUL,SUL,HOMENS,75-79,2011,77726
RIO GRANDE DO SUL,SUL,HOMENS,80-84,2011,44967
RIO GRANDE DO SUL,SUL,HOMENS,85-89,2011,19875
RIO GRANDE DO SUL,SUL,HOMENS,90+,2011,7798
RIO GRANDE DO SUL,SUL,MULHERES,0-4,2011,328463
RIO GRANDE DO SUL,SUL,MULHERES,5-9,2011,367399
RIO GRANDE DO SUL,SUL,MULHERES,10-14,2011,422959
RIO GRANDE DO SUL,SUL,MULHERES,15-19,2011,438399
RIO GRANDE DO SUL,SUL,MULHERES,20-24,2011,436582
RIO GRANDE DO SUL,SUL,MULHERES,25-29,2011,453646
RIO GRANDE DO SUL,SUL,MULHERES,30-34,2011,422793
RIO GRANDE DO SUL,SUL,MULHERES,35-39,2011,386001
RIO GRANDE DO SUL,SUL,MULHERES,40-44,2011,391839
RIO GRANDE DO SUL,SUL,MULHERES,45-49,2011,405602
RIO GRANDE DO SUL,SUL,MULHERES,50-54,2011,373853
RIO GRANDE DO SUL,SUL,MULHERES,55-59,2011,320783
RIO GRANDE DO SUL,SUL,MULHERES,60-64,2011,261327
RIO GRANDE DO SUL,SUL,MULHERES,65-69,2011,198058
RIO GRANDE DO SUL,SUL,MULHERES,70-74,2011,154766
RIO GRANDE DO SUL,SUL,MULHERES,75-79,2011,117541
RIO GRANDE DO SUL,SUL,MULHERES,80-84,2011,79936
RIO GRANDE DO SUL,SUL,MULHERES,85-89,2011,42087
RIO GRANDE DO SUL,SUL,MULHERES,90+,2011,21102
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,0-4,2011,103443
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,5-9,2011,105383
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,10-14,2011,112709
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,15-19,2011,115718
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,20-24,2011,113286
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,25-29,2011,110566
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,30-34,2011,102492
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,35-39,2011,92219
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,40-44,2011,85007
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,45-49,2011,78112
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,50-54,2011,65456
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,55-59,2011,52477
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,60-64,2011,39703
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,65-69,2011,29622
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,70-74,2011,22465
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,75-79,2011,14751
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,80-84,2011,858
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,85-89,2011,4107
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,90+,2011,2094
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,0-4,2011,98821
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,5-9,2011,100706
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,10-14,2011,108542
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,15-19,2011,113334
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,20-24,2011,110606
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,25-29,2011,111097
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,30-34,2011,104826
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,35-39,2011,95042
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,40-44,2011,87898
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,45-49,2011,81903
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,50-54,2011,68749
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,55-59,2011,54998
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,60-64,2011,41789
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,65-69,2011,31437
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,70-74,2011,23581
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,75-79,2011,16133
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,80-84,2011,9964
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,85-89,2011,5141
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,90+,2011,3005
MATO GROSSO,CENTRO-OESTE,HOMENS,0-4,2011,133764
MATO GROSSO,CENTRO-OESTE,HOMENS,5-9,2011,138714
MATO GROSSO,CENTRO-OESTE,HOMENS,10-14,2011,144094
MATO GROSSO,CENTRO-OESTE,HOMENS,15-19,2011,146091
MATO GROSSO,CENTRO-OESTE,HOMENS,20-24,2011,147672
MATO GROSSO,CENTRO-OESTE,HOMENS,25-29,2011,147541
MATO GROSSO,CENTRO-OESTE,HOMENS,30-34,2011,138409
MATO GROSSO,CENTRO-OESTE,HOMENS,35-39,2011,123146
MATO GROSSO,CENTRO-OESTE,HOMENS,40-44,2011,112172
MATO GROSSO,CENTRO-OESTE,HOMENS,45-49,2011,99063
MATO GROSSO,CENTRO-OESTE,HOMENS,50-54,2011,81223
MATO GROSSO,CENTRO-OESTE,HOMENS,55-59,2011,62511
MATO GROSSO,CENTRO-OESTE,HOMENS,60-64,2011,45875
MATO GROSSO,CENTRO-OESTE,HOMENS,65-69,2011,33175
MATO GROSSO,CENTRO-OESTE,HOMENS,70-74,2011,2361
MATO GROSSO,CENTRO-OESTE,HOMENS,75-79,2011,14702
MATO GROSSO,CENTRO-OESTE,HOMENS,80-84,2011,812
MATO GROSSO,CENTRO-OESTE,HOMENS,85-89,2011,3566
MATO GROSSO,CENTRO-OESTE,HOMENS,90+,2011,1814
MATO GROSSO,CENTRO-OESTE,MULHERES,0-4,2011,127915
MATO GROSSO,CENTRO-OESTE,MULHERES,5-9,2011,132814
MATO GROSSO,CENTRO-OESTE,MULHERES,10-14,2011,137273
MATO GROSSO,CENTRO-OESTE,MULHERES,15-19,2011,141619
MATO GROSSO,CENTRO-OESTE,MULHERES,20-24,2011,142487
MATO GROSSO,CENTRO-OESTE,MULHERES,25-29,2011,142762
MATO GROSSO,CENTRO-OESTE,MULHERES,30-34,2011,135838
MATO GROSSO,CENTRO-OESTE,MULHERES,35-39,2011,120814
MATO GROSSO,CENTRO-OESTE,MULHERES,40-44,2011,108007
MATO GROSSO,CENTRO-OESTE,MULHERES,45-49,2011,93565
MATO GROSSO,CENTRO-OESTE,MULHERES,50-54,2011,75919
MATO GROSSO,CENTRO-OESTE,MULHERES,55-59,2011,5811
MATO GROSSO,CENTRO-OESTE,MULHERES,60-64,2011,42865
MATO GROSSO,CENTRO-OESTE,MULHERES,65-69,2011,30779
MATO GROSSO,CENTRO-OESTE,MULHERES,70-74,2011,21874
MATO GROSSO,CENTRO-OESTE,MULHERES,75-79,2011,13966
MATO GROSSO,CENTRO-OESTE,MULHERES,80-84,2011,7937
MATO GROSSO,CENTRO-OESTE,MULHERES,85-89,2011,3733
MATO GROSSO,CENTRO-OESTE,MULHERES,90+,2011,2291
GOIÁS,CENTRO-OESTE,HOMENS,0-4,2011,236648
GOIÁS,CENTRO-OESTE,HOMENS,5-9,2011,251713
GOIÁS,CENTRO-OESTE,HOMENS,10-14,2011,270822
GOIÁS,CENTRO-OESTE,HOMENS,15-19,2011,273118
GOIÁS,CENTRO-OESTE,HOMENS,20-24,2011,284353
GOIÁS,CENTRO-OESTE,HOMENS,25-29,2011,285033
GOIÁS,CENTRO-OESTE,HOMENS,30-34,2011,272037
GOIÁS,CENTRO-OESTE,HOMENS,35-39,2011,241878
GOIÁS,CENTRO-OESTE,HOMENS,40-44,2011,218919
GOIÁS,CENTRO-OESTE,HOMENS,45-49,2011,189897
GOIÁS,CENTRO-OESTE,HOMENS,50-54,2011,156148
GOIÁS,CENTRO-OESTE,HOMENS,55-59,2011,123426
GOIÁS,CENTRO-OESTE,HOMENS,60-64,2011,95107
GOIÁS,CENTRO-OESTE,HOMENS,65-69,2011,70658
GOIÁS,CENTRO-OESTE,HOMENS,70-74,2011,52179
GOIÁS,CENTRO-OESTE,HOMENS,75-79,2011,33283
GOIÁS,CENTRO-OESTE,HOMENS,80-84,2011,18837
GOIÁS,CENTRO-OESTE,HOMENS,85-89,2011,8864
GOIÁS,CENTRO-OESTE,HOMENS,90+,2011,4319
GOIÁS,CENTRO-OESTE,MULHERES,0-4,2011,226288
GOIÁS,CENTRO-OESTE,MULHERES,5-9,2011,24075
GOIÁS,CENTRO-OESTE,MULHERES,10-14,2011,261037
GOIÁS,CENTRO-OESTE,MULHERES,15-19,2011,269701
GOIÁS,CENTRO-OESTE,MULHERES,20-24,2011,279723
GOIÁS,CENTRO-OESTE,MULHERES,25-29,2011,285655
GOIÁS,CENTRO-OESTE,MULHERES,30-34,2011,278364
GOIÁS,CENTRO-OESTE,MULHERES,35-39,2011,250441
GOIÁS,CENTRO-OESTE,MULHERES,40-44,2011,22734
GOIÁS,CENTRO-OESTE,MULHERES,45-49,2011,19925
GOIÁS,CENTRO-OESTE,MULHERES,50-54,2011,165617
GOIÁS,CENTRO-OESTE,MULHERES,55-59,2011,132545
GOIÁS,CENTRO-OESTE,MULHERES,60-64,2011,101799
GOIÁS,CENTRO-OESTE,MULHERES,65-69,2011,75203
GOIÁS,CENTRO-OESTE,MULHERES,70-74,2011,56648
GOIÁS,CENTRO-OESTE,MULHERES,75-79,2011,37679
GOIÁS,CENTRO-OESTE,MULHERES,80-84,2011,22065
GOIÁS,CENTRO-OESTE,MULHERES,85-89,2011,10927
GOIÁS,CENTRO-OESTE,MULHERES,90+,2011,597
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,0-4,2011,104851
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,5-9,2011,111225
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,10-14,2011,11389
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,15-19,2011,111317
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,20-24,2011,121141
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,25-29,2011,129671
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,30-34,2011,123334
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,35-39,2011,104901
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,40-44,2011,92339
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,45-49,2011,76683
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,50-54,2011,59385
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,55-59,2011,45584
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,60-64,2011,33152
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,65-69,2011,22562
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,70-74,2011,16594
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,75-79,2011,9733
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,80-84,2011,534
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,85-89,2011,2466
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,90+,2011,985
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,0-4,2011,99906
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,5-9,2011,106264
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,10-14,2011,110589
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,15-19,2011,113989
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,20-24,2011,125568
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,25-29,2011,141997
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,30-34,2011,139543
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,35-39,2011,118453
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,40-44,2011,102845
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,45-49,2011,88778
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,50-54,2011,71204
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,55-59,2011,5579
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,60-64,2011,42032
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,65-69,2011,29009
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,70-74,2011,21194
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,75-79,2011,13496
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,80-84,2011,8494
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,85-89,2011,4539
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,90+,2011,2209
RONDÔNIA,NORTE,HOMENS,0-4,2012,68195
RONDÔNIA,NORTE,HOMENS,5-9,2012,73329
RONDÔNIA,NORTE,HOMENS,10-14,2012,80812
RONDÔNIA,NORTE,HOMENS,15-19,2012,80244
RONDÔNIA,NORTE,HOMENS,20-24,2012,7832
RONDÔNIA,NORTE,HOMENS,25-29,2012,76313
RONDÔNIA,NORTE,HOMENS,30-34,2012,70723
RONDÔNIA,NORTE,HOMENS,35-39,2012,61593
RONDÔNIA,NORTE,HOMENS,40-44,2012,56201
RONDÔNIA,NORTE,HOMENS,45-49,2012,50655
RONDÔNIA,NORTE,HOMENS,50-54,2012,41208
RONDÔNIA,NORTE,HOMENS,55-59,2012,31279
RONDÔNIA,NORTE,HOMENS,60-64,2012,22758
RONDÔNIA,NORTE,HOMENS,65-69,2012,16056
RONDÔNIA,NORTE,HOMENS,70-74,2012,11291
RONDÔNIA,NORTE,HOMENS,75-79,2012,7319
RONDÔNIA,NORTE,HOMENS,80-84,2012,4106
RONDÔNIA,NORTE,HOMENS,85-89,2012,1861
RONDÔNIA,NORTE,HOMENS,90+,2012,784
RONDÔNIA,NORTE,MULHERES,0-4,2012,65176
RONDÔNIA,NORTE,MULHERES,5-9,2012,70149
RONDÔNIA,NORTE,MULHERES,10-14,2012,77267
RONDÔNIA,NORTE,MULHERES,15-19,2012,78366
RONDÔNIA,NORTE,MULHERES,20-24,2012,76415
RONDÔNIA,NORTE,MULHERES,25-29,2012,75173
RONDÔNIA,NORTE,MULHERES,30-34,2012,70703
RONDÔNIA,NORTE,MULHERES,35-39,2012,6253
RONDÔNIA,NORTE,MULHERES,40-44,2012,54766
RONDÔNIA,NORTE,MULHERES,45-49,2012,47077
RONDÔNIA,NORTE,MULHERES,50-54,2012,3819
RONDÔNIA,NORTE,MULHERES,55-59,2012,29447
RONDÔNIA,NORTE,MULHERES,60-64,2012,21135
RONDÔNIA,NORTE,MULHERES,65-69,2012,1479
RONDÔNIA,NORTE,MULHERES,70-74,2012,10433
RONDÔNIA,NORTE,MULHERES,75-79,2012,6834
RONDÔNIA,NORTE,MULHERES,80-84,2012,375
RONDÔNIA,NORTE,MULHERES,85-89,2012,1698
RONDÔNIA,NORTE,MULHERES,90+,2012,938
ACRE,NORTE,HOMENS,0-4,2012,44737
ACRE,NORTE,HOMENS,5-9,2012,47345
ACRE,NORTE,HOMENS,10-14,2012,46659
ACRE,NORTE,HOMENS,15-19,2012,41177
ACRE,NORTE,HOMENS,20-24,2012,36398
ACRE,NORTE,HOMENS,25-29,2012,34487
ACRE,NORTE,HOMENS,30-34,2012,3129
ACRE,NORTE,HOMENS,35-39,2012,25999
ACRE,NORTE,HOMENS,40-44,2012,21511
ACRE,NORTE,HOMENS,45-49,2012,17338
ACRE,NORTE,HOMENS,50-54,2012,13884
ACRE,NORTE,HOMENS,55-59,2012,11114
ACRE,NORTE,HOMENS,60-64,2012,8454
ACRE,NORTE,HOMENS,65-69,2012,6269
ACRE,NORTE,HOMENS,70-74,2012,4405
ACRE,NORTE,HOMENS,75-79,2012,2932
ACRE,NORTE,HOMENS,80-84,2012,189
ACRE,NORTE,HOMENS,85-89,2012,1003
ACRE,NORTE,HOMENS,90+,2012,540
ACRE,NORTE,MULHERES,0-4,2012,42758
ACRE,NORTE,MULHERES,5-9,2012,4549
ACRE,NORTE,MULHERES,10-14,2012,45159
ACRE,NORTE,MULHERES,15-19,2012,40871
ACRE,NORTE,MULHERES,20-24,2012,36492
ACRE,NORTE,MULHERES,25-29,2012,34928
ACRE,NORTE,MULHERES,30-34,2012,32282
ACRE,NORTE,MULHERES,35-39,2012,2644
ACRE,NORTE,MULHERES,40-44,2012,2167
ACRE,NORTE,MULHERES,45-49,2012,1743
ACRE,NORTE,MULHERES,50-54,2012,1406
ACRE,NORTE,MULHERES,55-59,2012,11297
ACRE,NORTE,MULHERES,60-64,2012,8341
ACRE,NORTE,MULHERES,65-69,2012,635
ACRE,NORTE,MULHERES,70-74,2012,4561
ACRE,NORTE,MULHERES,75-79,2012,2967
ACRE,NORTE,MULHERES,80-84,2012,1878
ACRE,NORTE,MULHERES,85-89,2012,1016
ACRE,NORTE,MULHERES,90+,2012,623
AMAZONAS,NORTE,HOMENS,0-4,2012,205061
AMAZONAS,NORTE,HOMENS,5-9,2012,198166
AMAZONAS,NORTE,HOMENS,10-14,2012,206193
AMAZONAS,NORTE,HOMENS,15-19,2012,194093
AMAZONAS,NORTE,HOMENS,20-24,2012,176161
AMAZONAS,NORTE,HOMENS,25-29,2012,167268
AMAZONAS,NORTE,HOMENS,30-34,2012,152667
AMAZONAS,NORTE,HOMENS,35-39,2012,127517
AMAZONAS,NORTE,HOMENS,40-44,2012,105671
AMAZONAS,NORTE,HOMENS,45-49,2012,87505
AMAZONAS,NORTE,HOMENS,50-54,2012,69973
AMAZONAS,NORTE,HOMENS,55-59,2012,53641
AMAZONAS,NORTE,HOMENS,60-64,2012,38533
AMAZONAS,NORTE,HOMENS,65-69,2012,27711
AMAZONAS,NORTE,HOMENS,70-74,2012,19295
AMAZONAS,NORTE,HOMENS,75-79,2012,12482
AMAZONAS,NORTE,HOMENS,80-84,2012,7276
